Index,0,1,2,Ensemble_Decision
1701,0.5,0.5,0.0,0
1702,0.0,1.0,0.0,1
1703,0.25,0.75,0.0,1
1704,0.75,0.25,0.0,0
1705,0.75,0.25,0.0,0
1706,0.5,0.5,0.0,0
1707,0.5,0.5,0.0,0
1708,0.0,1.0,0.0,1
1709,0.75,0.25,0.0,0
1710,1.0,0.0,0.0,0
1711,0.75,0.25,0.0,0
1712,0.25,0.75,0.0,1
1713,0.5,0.5,0.0,0
1714,0.0,1.0,0.0,1
1715,0.0,1.0,0.0,1
1716,0.0,1.0,0.0,1
1717,0.5,0.5,0.0,0
1718,0.75,0.25,0.0,0
1719,0.25,0.75,0.0,1
1720,0.25,0.75,0.0,1
1721,0.75,0.25,0.0,0
1722,0.5,0.5,0.0,0
1723,0.25,0.75,0.0,1
1724,0.5,0.5,0.0,0
1725,0.5,0.5,0.0,0
1726,0.25,0.75,0.0,1
1727,0.0,1.0,0.0,1
1728,0.0,1.0,0.0,1
1729,0.0,1.0,0.0,1
1730,1.0,0.0,0.0,0
1731,0.0,1.0,0.0,1
1732,0.5,0.5,0.0,0
1733,0.25,0.75,0.0,1
1734,0.25,0.75,0.0,1
1735,0.5,0.5,0.0,0
1736,0.75,0.25,0.0,0
1737,0.0,1.0,0.0,1
1738,0.5,0.5,0.0,0
1739,1.0,0.0,0.0,0
1740,0.75,0.25,0.0,0
1741,0.5,0.5,0.0,0
1742,0.25,0.75,0.0,1
1743,0.25,0.75,0.0,1
1744,0.0,1.0,0.0,1
1745,0.25,0.75,0.0,1
1746,0.25,0.75,0.0,1
1747,0.0,1.0,0.0,1
1748,0.75,0.25,0.0,0
1749,0.25,0.75,0.0,1
1750,0.0,1.0,0.0,1
1751,0.5,0.5,0.0,0
1752,0.0,1.0,0.0,1
1753,0.5,0.5,0.0,0
1754,0.0,1.0,0.0,1
1755,0.0,1.0,0.0,1
1756,0.25,0.75,0.0,1
1757,0.25,0.75,0.0,1
1758,0.0,1.0,0.0,1
1759,0.5,0.5,0.0,0
1760,0.0,1.0,0.0,1
1761,0.0,1.0,0.0,1
1762,0.75,0.25,0.0,0
1763,0.5,0.5,0.0,0
1764,1.0,0.0,0.0,0
1765,0.75,0.25,0.0,0
1766,0.0,1.0,0.0,1
1767,0.5,0.5,0.0,0
1768,0.5,0.5,0.0,0
1769,1.0,0.0,0.0,0
1770,0.75,0.25,0.0,0
1771,0.25,0.75,0.0,1
1772,0.0,1.0,0.0,1
1773,0.5,0.5,0.0,0
1774,0.5,0.5,0.0,0
1775,0.0,1.0,0.0,1
1776,0.75,0.25,0.0,0
1777,0.0,1.0,0.0,1
1778,0.0,1.0,0.0,1
1779,0.0,1.0,0.0,1
1780,0.5,0.5,0.0,0
1781,0.5,0.5,0.0,0
1782,0.5,0.5,0.0,0
1783,0.25,0.75,0.0,1
1784,0.0,1.0,0.0,1
1785,1.0,0.0,0.0,0
1786,0.0,1.0,0.0,1
1787,0.25,0.75,0.0,1
1788,0.0,1.0,0.0,1
1789,0.25,0.75,0.0,1
1790,0.0,1.0,0.0,1
1791,0.0,1.0,0.0,1
1792,0.0,1.0,0.0,1
1793,0.25,0.75,0.0,1
1794,0.75,0.25,0.0,0
1795,0.25,0.75,0.0,1
1796,0.5,0.5,0.0,0
1797,0.0,1.0,0.0,1
1798,0.25,0.75,0.0,1
1799,0.0,1.0,0.0,1
1800,0.0,1.0,0.0,1
1801,0.75,0.25,0.0,0
1802,0.5,0.5,0.0,0
1803,0.75,0.25,0.0,0
1804,0.5,0.5,0.0,0
1805,0.5,0.5,0.0,0
1806,0.0,1.0,0.0,1
1807,0.0,1.0,0.0,1
1808,0.0,1.0,0.0,1
1809,0.25,0.75,0.0,1
1810,0.25,0.75,0.0,1
1811,0.0,1.0,0.0,1
1812,0.75,0.25,0.0,0
1813,0.25,0.75,0.0,1
1814,0.25,0.75,0.0,1
1815,0.0,1.0,0.0,1
1816,0.25,0.75,0.0,1
1817,0.25,0.75,0.0,1
1818,0.5,0.5,0.0,0
1819,0.0,1.0,0.0,1
1820,0.5,0.5,0.0,0
1821,0.5,0.5,0.0,0
1822,0.5,0.5,0.0,0
1823,1.0,0.0,0.0,0
1824,0.5,0.5,0.0,0
1825,0.25,0.75,0.0,1
1826,0.0,1.0,0.0,1
1827,0.0,1.0,0.0,1
1828,0.5,0.5,0.0,0
1829,0.5,0.5,0.0,0
1830,0.0,1.0,0.0,1
1831,0.25,0.75,0.0,1
1832,0.0,1.0,0.0,1
1833,1.0,0.0,0.0,0
1834,0.25,0.75,0.0,1
1835,0.25,0.75,0.0,1
1836,0.5,0.5,0.0,0
1837,0.25,0.75,0.0,1
1838,0.75,0.25,0.0,0
1839,0.5,0.5,0.0,0
1840,0.75,0.25,0.0,0
1841,0.0,1.0,0.0,1
1842,0.0,1.0,0.0,1
1843,1.0,0.0,0.0,0
1844,0.5,0.5,0.0,0
1845,0.5,0.5,0.0,0
1846,0.25,0.75,0.0,1
1847,0.0,1.0,0.0,1
1848,0.75,0.25,0.0,0
1849,0.25,0.75,0.0,1
1850,0.25,0.75,0.0,1
1851,0.25,0.75,0.0,1
1852,0.5,0.5,0.0,0
1853,0.0,1.0,0.0,1
1854,0.25,0.75,0.0,1
1855,0.75,0.25,0.0,0
1856,0.0,1.0,0.0,1
1857,0.25,0.75,0.0,1
1858,0.5,0.5,0.0,0
1859,0.25,0.75,0.0,1
1860,0.25,0.75,0.0,1
1861,0.0,1.0,0.0,1
1862,0.25,0.75,0.0,1
1863,0.25,0.75,0.0,1
1864,0.5,0.5,0.0,0
1865,0.5,0.5,0.0,0
1866,0.0,1.0,0.0,1
1867,0.0,1.0,0.0,1
1868,0.5,0.5,0.0,0
1869,0.5,0.5,0.0,0
1870,1.0,0.0,0.0,0
1871,0.25,0.75,0.0,1
1872,0.25,0.75,0.0,1
1873,0.5,0.5,0.0,0
1874,0.75,0.25,0.0,0
1875,0.25,0.75,0.0,1
1876,0.75,0.25,0.0,0
1877,0.25,0.75,0.0,1
1878,0.0,1.0,0.0,1
1879,0.0,1.0,0.0,1
1880,0.25,0.75,0.0,1
1881,0.5,0.5,0.0,0
1882,0.0,1.0,0.0,1
1883,0.5,0.5,0.0,0
1884,0.5,0.5,0.0,0
1885,0.0,1.0,0.0,1
1886,1.0,0.0,0.0,0
1887,0.25,0.75,0.0,1
1888,0.5,0.5,0.0,0
1889,0.0,1.0,0.0,1
1890,0.5,0.5,0.0,0
1891,0.25,0.75,0.0,1
1892,0.0,1.0,0.0,1
1893,0.25,0.75,0.0,1
1894,0.5,0.5,0.0,0
1895,0.5,0.5,0.0,0
1896,1.0,0.0,0.0,0
1897,0.25,0.75,0.0,1
1898,1.0,0.0,0.0,0
1899,0.5,0.5,0.0,0
1900,0.0,1.0,0.0,1
1901,0.25,0.75,0.0,1
1902,0.25,0.75,0.0,1
1903,0.5,0.5,0.0,0
1904,0.25,0.75,0.0,1
1905,0.0,1.0,0.0,1
1906,0.5,0.5,0.0,0
1907,0.0,1.0,0.0,1
1908,0.0,1.0,0.0,1
1909,0.25,0.75,0.0,1
1910,0.75,0.25,0.0,0
1911,0.75,0.25,0.0,0
1912,0.0,1.0,0.0,1
1913,1.0,0.0,0.0,0
1914,0.5,0.5,0.0,0
1915,0.75,0.25,0.0,0
1916,0.0,1.0,0.0,1
1917,0.0,1.0,0.0,1
1918,0.0,1.0,0.0,1
1919,0.5,0.5,0.0,0
1920,0.5,0.5,0.0,0
1921,0.75,0.25,0.0,0
1922,0.75,0.25,0.0,0
1923,0.0,1.0,0.0,1
1924,0.0,1.0,0.0,1
1925,0.75,0.25,0.0,0
1926,0.5,0.5,0.0,0
1927,0.5,0.5,0.0,0
1928,0.5,0.5,0.0,0
1929,0.25,0.75,0.0,1
1930,0.5,0.5,0.0,0
1931,0.25,0.75,0.0,1
1932,1.0,0.0,0.0,0
1933,0.0,1.0,0.0,1
1934,0.5,0.5,0.0,0
1935,0.25,0.75,0.0,1
1936,0.25,0.75,0.0,1
1937,0.75,0.25,0.0,0
1938,0.75,0.25,0.0,0
1939,0.5,0.5,0.0,0
1940,0.0,1.0,0.0,1
1941,0.0,1.0,0.0,1
1942,0.25,0.75,0.0,1
1943,0.0,1.0,0.0,1
1944,0.25,0.75,0.0,1
1945,0.25,0.75,0.0,1
1946,0.0,1.0,0.0,1
1947,0.5,0.5,0.0,0
1948,0.5,0.5,0.0,0
1949,0.0,1.0,0.0,1
1950,0.25,0.75,0.0,1
1951,1.0,0.0,0.0,0
1952,0.25,0.75,0.0,1
1953,0.75,0.25,0.0,0
1954,0.75,0.25,0.0,0
1955,0.0,1.0,0.0,1
1956,0.75,0.25,0.0,0
1957,1.0,0.0,0.0,0
1958,0.5,0.5,0.0,0
1959,0.5,0.5,0.0,0
1960,0.75,0.25,0.0,0
1961,0.5,0.5,0.0,0
1962,0.0,1.0,0.0,1
1963,0.25,0.75,0.0,1
1964,0.25,0.75,0.0,1
1965,0.75,0.25,0.0,0
1966,0.5,0.5,0.0,0
1967,0.25,0.75,0.0,1
1968,0.0,1.0,0.0,1
1969,0.0,1.0,0.0,1
1970,0.25,0.75,0.0,1
1971,0.5,0.5,0.0,0
1972,0.0,1.0,0.0,1
1973,0.25,0.75,0.0,1
1974,0.0,1.0,0.0,1
1975,0.0,1.0,0.0,1
1976,0.25,0.75,0.0,1
1977,0.5,0.5,0.0,0
1978,0.5,0.5,0.0,0
1979,0.0,1.0,0.0,1
1980,0.5,0.5,0.0,0
1981,0.5,0.5,0.0,0
1982,0.25,0.75,0.0,1
1983,0.0,1.0,0.0,1
1984,0.5,0.5,0.0,0
1985,0.0,1.0,0.0,1
1986,0.5,0.5,0.0,0
1987,0.25,0.75,0.0,1
1988,0.25,0.75,0.0,1
1989,0.0,1.0,0.0,1
1990,0.75,0.25,0.0,0
1991,0.5,0.5,0.0,0
1992,0.5,0.5,0.0,0
1993,0.25,0.75,0.0,1
1994,0.5,0.5,0.0,0
1995,0.0,1.0,0.0,1
1996,0.75,0.25,0.0,0
1997,0.25,0.75,0.0,1
1998,0.0,1.0,0.0,1
1999,0.25,0.75,0.0,1
